EstacaoCodigo,NivelConsistencia,Data,Hora,MediaDiaria,MetodoObtencaoVazoes,Maxima,Minima,Media,DiaMaxima,DiaMinima,MaximaStatus,MinimaStatus,MediaStatus,MediaAnual,MediaAnualStatus,Vazao01,Vazao02,Vazao03,Vazao04,Vazao05,Vazao06,Vazao07,Vazao08,Vazao09,Vazao10,Vazao11,Vazao12,Vazao13,Vazao14,Vazao15,Vazao16,Vazao17,Vazao18,Vazao19,Vazao20,Vazao21,Vazao22,Vazao23,Vazao24,Vazao25,Vazao26,Vazao27,Vazao28,Vazao29,Vazao30,Vazao31,Vazao01Status,Vazao02Status,Vazao03Status,Vazao04Status,Vazao05Status,Vazao06Status,Vazao07Status,Vazao08Status,Vazao09Status,Vazao10Status,Vazao11Status,Vazao12Status,Vazao13Status,Vazao14Status,Vazao15Status,Vazao16Status,Vazao17Status,Vazao18Status,Vazao19Status,Vazao20Status,Vazao21Status,Vazao22Status,Vazao23Status,Vazao24Status,Vazao25Status,Vazao26Status,Vazao27Status,Vazao28Status,Vazao29Status,Vazao30Status,Vazao31Status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46415000,1,01/09/2011,,1,1,16,388,14,849,15,718,1,21,0,0,1,,0,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,15,354,15,354,15,354,15,354,15,354,15,354,15,354,15,354,15,354,15,354,14,849,14,849,14,849,14,849,14,849,15,354,15,354,16,388,16,388,16,388,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/10/2011,,1,1,38,712,16,388,22,57,15,1,3,3,3,,0,16,388,16,388,17,453,18,55,18,55,20,837,20,837,20,837,20,837,22,28,22,28,22,28,19,678,19,11,28,445,19,678,21,428,25,785,23,872,24,502,24,502,24,502,24,502,24,502,24,502,24,502,24,502,23,249,23,249,23,249,23,249,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/11/2011,,1,1,82,706,23,249,31,177,24,3,0,0,1,,0,27,768,24,502,23,249,23,249,23,249,23,249,23,249,23,249,27,768,28,445,28,445,28,445,29,82,29,82,29,82,29,82,29,82,29,82,29,82,29,82,29,82,28,445,28,445,52,249,34,13,47,814,41,917,41,917,43,565,43,565,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/12/2011,,1,1,45,242,34,13,37,662,2,22,0,0,1,,0,43,565,44,4,41,917,41,917,41,917,41,105,40,3,40,3,38,712,38,712,37,155,37,155,36,387,36,387,37,155,37,155,40,3,40,3,35,627,35,627,35,627,34,13,34,13,34,13,34,13,34,13,34,13,34,13,35,627,35,627,35,627,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/01/2012,,1,1,45,242,25,785,34,226,3,30,0,0,1,,0,34,13,34,13,45,242,37,155,37,155,40,3,40,3,38,712,38,712,38,712,37,155,37,155,37,155,35,627,35,627,35,627,34,13,34,13,34,13,31,226,31,226,31,226,31,226,31,226,29,82,29,82,29,82,29,82,27,768,25,785,26,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46415000,1,01/02/2012,,1,1,31,226,27,1,29,92,11,28,0,0,1,,0,28,445,28,445,28,445,28,445,29,82,29,82,29,82,29,82,29,82,30,52,31,226,31,226,31,226,29,82,29,82,29,82,29,82,29,129,29,129,28,445,28,445,28,445,28,445,27,768,27,768,27,768,27,768,27,1,27,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,,,
46415000,1,01/03/2012,,1,1,27,1,22,28,25,113,15,19,0,0,1,,0,25,785,25,785,25,785,24,502,24,502,24,502,24,502,23,249,23,249,23,249,24,502,24,502,25,785,25,785,27,1,27,1,25,785,27,1,22,28,23,249,24,502,24,502,25,785,25,785,26,439,26,439,26,439,25,785,25,785,24,502,24,502,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/04/2012,,1,1,26,439,19,11,20,559,5,13,0,0,1,,0,23,872,23,249,22,28,21,428,23,249,19,678,19,678,19,678,19,678,20,837,21,132,20,837,20,254,19,965,20,544,19,678,19,965,21,132,20,544,20,837,20,254,20,254,19,678,19,965,19,965,19,965,19,965,19,678,19,678,19,11,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/05/2012,,1,1,22,28,17,453,19,147,21,8,0,0,1,,0,19,11,19,11,18,829,18,55,18,55,18,273,18,273,17,453,17,997,18,55,17,453,17,453,17,453,17,453,17,453,17,997,18,55,19,11,19,11,19,11,22,28,22,28,22,28,22,28,22,28,22,28,19,678,19,678,18,55,18,55,19,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/06/2012,,1,1,19,11,17,997,18,412,1,21,0,0,1,,0,19,11,19,11,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,273,17,997,17,997,17,997,17,997,17,997,17,997,17,997,17,997,17,997,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/07/2012,,1,1,18,55,17,997,18,193,17,1,0,0,1,,0,17,997,17,997,17,997,17,997,17,997,17,997,17,997,17,997,17,997,17,997,17,997,17,997,17,997,17,997,17,997,17,997,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,17,997,17,997,17,997,17,997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/08/2012,,1,1,17,997,17,453,17,646,1,3,0,0,1,,0,17,997,17,997,17,453,17,453,17,453,17,453,17,997,17,997,17,997,17,997,17,997,17,997,17,997,17,997,17,997,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/09/2012,,1,1,17,453,15,354,16,833,1,29,0,0,1,,0,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,16,917,16,917,16,917,16,917,16,917,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,15,354,15,354,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/10/2012,,1,1,18,55,14,352,15,733,19,2,0,0,1,,0,15,354,14,352,14,352,14,352,14,352,14,352,14,352,14,352,14,352,14,352,15,354,15,354,15,354,15,354,15,354,15,354,15,354,15,867,18,55,18,55,18,55,18,55,18,55,17,453,17,453,16,388,16,388,15,354,15,354,14,352,14,352,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/11/2012,,1,1,50,453,14,352,30,878,14,1,0,0,1,,0,14,352,16,388,18,55,19,678,22,28,22,28,23,872,23,872,23,872,24,502,29,129,29,82,29,82,39,502,36,77,31,226,30,52,31,226,31,226,31,941,32,663,32,663,34,875,35,627,35,627,46,95,43,565,43,565,45,242,45,242,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/12/2012,,1,1,45,242,19,11,28,99,1,27,0,0,1,,0,45,242,43,565,41,917,41,105,40,3,40,3,40,3,34,13,32,663,32,663,31,226,31,226,31,226,29,82,29,82,27,1,27,1,25,785,25,785,23,249,23,249,22,28,21,428,20,837,19,678,19,678,19,11,19,11,19,678,19,678,19,678,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/01/2013,,1,1,40,3,19,11,28,197,28,1,0,0,1,,0,19,11,19,11,19,678,19,678,22,28,22,28,21,428,21,428,24,502,23,872,23,249,25,14,25,14,25,785,27,768,27,768,27,768,27,768,28,445,28,445,29,82,29,82,31,226,31,226,35,627,38,712,38,712,40,3,40,3,39,502,38,712,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/02/2013,,1,1,38,712,22,28,28,697,1,18,0,0,1,,0,38,712,38,712,35,627,35,627,35,627,35,627,34,13,34,13,34,13,34,13,31,226,31,226,31,226,28,445,28,445,27,1,27,1,22,28,22,28,22,28,22,28,22,28,22,28,22,28,22,28,22,28,22,28,22,28,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,
46415000,1,01/03/2013,,1,1,29,82,18,55,23,88,29,11,0,0,1,,0,22,28,22,28,22,28,22,28,22,28,22,28,20,837,20,837,19,678,19,678,18,55,18,55,18,55,19,678,19,678,23,249,24,502,24,502,23,249,22,28,22,28,22,28,22,28,22,28,27,1,28,445,28,445,28,445,29,82,29,82,29,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/04/2013,,1,1,30,52,26,439,28,589,19,30,0,0,1,,0,29,82,29,82,29,82,29,82,28,445,28,445,28,445,27,1,27,768,27,1,27,1,28,445,28,445,28,445,28,445,28,445,28,445,28,445,30,52,30,52,29,82,29,82,28,445,28,445,28,445,28,445,28,445,28,445,27,1,26,439,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/05/2013,,1,1,25,14,17,453,19,5,1,20,0,0,1,,0,25,14,25,14,20,837,20,837,20,254,19,678,19,11,19,11,18,55,18,55,19,11,19,11,19,11,19,11,19,11,19,11,19,11,18,55,18,55,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,997,17,997,17,997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/06/2013,,1,1,18,55,17,453,17,927,5,17,0,0,1,,0,17,997,17,997,17,997,17,997,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,17,997,17,997,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/07/2013,,1,1,18,55,17,453,17,806,6,1,0,0,1,,0,17,453,17,453,17,453,17,453,17,453,18,55,18,55,18,55,18,55,18,55,17,997,17,997,17,997,17,997,17,997,17,997,17,997,17,997,17,997,17,997,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/08/2013,,1,1,16,917,16,388,16,49,1,7,0,0,1,,0,16,917,16,917,16,917,16,917,16,917,16,917,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/09/2013,,1,1,17,453,15,867,16,407,20,27,0,0,1,,0,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,17,453,17,453,16,388,16,388,16,388,16,388,16,917,15,867,15,867,15,867,15,867,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/10/2013,,1,1,21,428,14,849,17,535,24,4,0,0,1,,0,15,354,15,354,15,354,14,849,14,849,15,354,15,61,16,388,16,388,16,388,16,388,16,388,15,867,15,867,15,867,15,867,16,388,16,388,16,388,16,388,18,55,18,55,18,55,21,428,21,428,21,428,21,428,21,428,21,428,20,837,20,837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/11/2013,,1,1,29,82,17,453,20,845,30,21,0,0,1,,0,20,254,20,254,20,254,19,11,18,55,18,55,19,678,20,837,20,837,20,837,20,837,20,837,20,544,20,254,20,254,19,678,19,678,18,55,18,55,18,55,17,453,17,453,20,837,20,837,22,28,23,249,24,502,24,502,27,768,29,82,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/12/2013,,1,1,59,729,23,249,35,109,28,10,0,0,1,,0,28,445,27,1,27,1,25,785,25,785,24,186,24,502,25,14,25,785,23,872,26,439,29,473,29,82,27,1,27,768,28,445,34,13,31,941,33,393,35,627,38,712,42,737,43,565,43,565,46,95,46,95,49,566,55,93,52,249,52,249,54,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/01/2014,,1,1,50,453,24,502,32,892,1,22,0,0,1,,0,50,453,50,453,47,814,47,814,43,565,43,565,41,917,40,3,38,712,37,155,35,627,34,875,32,663,31,226,31,226,29,82,28,445,28,445,26,439,25,14,25,14,24,502,24,502,24,502,24,502,25,14,25,14,25,14,25,14,25,14,25,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/02/2014,,1,1,27,1,19,678,23,925,24,13,0,0,1,,0,25,14,25,14,23,872,23,872,23,249,23,249,22,28,22,28,22,28,20,837,20,837,20,837,19,678,19,678,24,502,23,249,23,249,23,872,23,249,24,502,26,439,26,439,26,439,27,1,27,1,27,1,27,1,27,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,
46415000,1,01/03/2014,,1,1,41,917,28,445,31,278,29,1,0,0,1,,0,28,445,28,445,28,445,28,445,34,13,34,13,33,76,33,393,32,663,32,301,31,583,31,226,31,226,31,226,31,226,31,226,29,129,29,129,28,445,28,445,28,445,28,445,28,445,28,445,28,445,32,663,32,663,33,393,41,917,35,627,34,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/04/2014,,1,1,45,242,22,28,32,395,15,29,0,0,1,,0,35,627,35,627,35,627,41,917,41,917,35,627,35,627,35,627,35,627,35,627,35,627,35,627,35,627,34,13,39,502,34,13,32,663,32,663,32,663,29,82,29,82,29,129,28,445,28,445,27,1,25,785,24,502,23,249,22,28,22,28,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/05/2014,,1,1,26,439,18,55,20,713,3,25,0,0,1,,0,22,28,22,28,24,186,22,28,22,28,20,837,20,837,20,837,20,254,20,254,20,837,20,837,20,837,22,28,22,28,22,28,22,28,20,837,20,837,20,837,20,254,20,254,19,678,19,678,18,55,18,55,19,678,19,678,19,11,19,11,19,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/06/2014,,1,1,19,11,18,55,18,699,1,9,0,0,1,,0,19,11,19,11,19,11,19,11,19,11,19,11,19,11,19,11,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/07/2014,,1,1,18,55,17,997,18,496,1,17,0,0,1,,0,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,17,997,17,997,17,997,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,18,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/09/2014,,1,1,17,997,16,388,17,367,8,25,0,0,1,,0,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,997,17,997,17,997,17,997,17,997,17,997,17,997,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,453,16,388,16,388,16,388,16,388,16,388,16,388,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/10/2014,,1,1,18,55,14,849,16,79,29,20,0,0,1,,0,16,388,16,388,16,388,16,388,16,388,17,453,17,453,17,453,16,388,16,388,15,867,15,867,15,867,15,867,15,867,15,354,15,354,15,354,15,354,14,849,14,849,14,849,14,849,14,849,15,867,15,867,15,867,16,388,18,55,16,388,17,453,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/11/2014,,1,1,31,226,17,453,24,307,16,10,0,0,1,,0,17,997,19,11,19,11,18,55,18,55,17,997,17,997,17,724,18,55,17,453,22,28,22,28,22,28,22,28,24,502,27,768,28,445,27,768,28,445,28,445,29,82,29,82,29,82,28,445,28,445,29,82,29,82,29,82,28,445,28,445,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/01/2015,,1,1,25,785,14,352,19,382,1,20,1,1,1,,0,25,785,25,14,23,249,23,249,22,635,19,678,19,678,19,678,20,837,20,837,20,837,20,837,20,837,20,837,20,837,18,55,18,55,16,917,16,917,14,352,14,352,14,352,14,352,15,354,16,388,18,55,19,678,19,678,19,678,19,678,18,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/02/2015,,1,1,32,663,14,352,22,662,12,2,1,1,1,,0,16,917,14,352,15,867,15,867,16,917,16,917,19,678,24,502,24,502,30,52,30,52,32,663,32,663,29,82,29,82,25,785,23,249,22,28,20,837,20,837,20,837,20,837,20,837,20,837,20,837,22,28,22,28,22,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,,,,
46415000,1,01/03/2015,,1,1,26,439,16,388,23,527,26,1,1,1,1,,0,16,388,16,917,22,635,22,635,23,872,23,872,23,872,24,502,24,502,24,502,23,872,23,872,23,249,23,249,22,28,22,28,19,678,19,678,19,678,22,28,24,502,25,785,25,785,25,785,25,785,26,439,26,439,26,439,26,439,26,439,26,439,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/04/2015,,1,1,30,52,19,678,25,13,30,8,1,1,1,,0,26,439,25,785,25,785,25,785,25,14,23,249,23,249,19,678,23,249,23,872,24,502,24,502,24,502,24,502,24,502,24,502,24,502,24,502,24,502,24,502,24,502,24,502,25,14,25,14,25,14,25,14,25,14,28,105,29,82,30,52,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/05/2015,,1,1,30,52,19,678,26,204,1,31,1,1,1,,0,30,52,30,52,30,52,30,52,29,129,29,129,28,445,28,445,28,445,28,445,28,445,27,1,27,1,27,1,26,439,25,785,25,785,25,785,25,14,25,14,25,14,25,14,25,14,25,14,25,14,23,249,23,249,20,837,20,837,20,837,19,678,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/06/2015,,1,1,19,678,15,867,16,633,1,14,1,1,1,,0,19,678,19,678,18,55,18,55,17,453,17,453,17,453,16,917,16,917,16,917,16,917,16,388,16,388,15,867,15,867,15,867,15,867,15,867,15,867,15,867,15,867,15,867,15,867,15,867,15,867,15,867,15,867,15,867,15,867,15,867,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/07/2015,,1,1,16,388,15,354,15,903,1,22,1,1,1,,0,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,16,388,15,867,15,867,15,867,15,867,15,867,15,867,15,867,15,867,15,867,15,354,15,354,15,354,15,354,15,354,15,354,15,354,15,354,15,354,15,354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/08/2015,,1,1,15,354,14,352,14,934,1,19,1,1,1,,0,15,354,15,354,15,354,15,354,15,354,15,354,15,354,15,354,15,354,15,354,15,354,15,354,15,354,15,354,15,354,15,354,15,354,15,354,14,352,14,352,14,352,14,352,14,352,14,352,14,352,14,352,14,352,14,352,14,352,14,352,14,352,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/09/2015,,1,1,14,352,12,445,13,826,1,30,1,1,1,,0,14,352,14,352,13,864,13,864,13,864,13,864,13,864,13,864,13,383,13,383,13,383,13,864,13,864,13,864,13,864,14,352,14,352,14,352,14,352,14,352,14,107,13,864,13,864,13,864,13,864,13,383,13,383,13,383,13,383,12,445,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/10/2015,,1,1,13,864,12,445,12,943,30,3,1,1,1,,0,12,91,12,91,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,91,12,91,12,91,12,91,12,91,12,91,12,91,12,91,12,91,13,383,13,383,13,383,13,383,13,383,13,383,13,383,13,383,13,864,13,864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/11/2015,,1,1,18,55,11,988,14,373,23,13,1,1,1,,0,13,864,13,383,13,383,13,383,13,383,12,91,12,91,12,445,12,445,12,445,12,445,12,445,11,988,11,988,11,988,12,445,12,445,12,445,12,445,12,91,13,383,15,867,18,55,18,55,18,55,18,55,18,55,18,55,18,55,17,997,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/01/2016,,1,1,48,687,17,453,28,47,28,1,1,1,1,,0,17,453,17,453,17,453,17,453,17,453,17,453,17,453,17,724,18,273,19,678,19,678,19,678,19,678,20,837,20,837,22,28,23,249,26,111,33,393,30,872,38,712,38,712,39,502,39,502,40,3,41,917,42,737,48,687,47,814,45,242,45,242,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/02/2016,,1,1,40,3,19,678,29,417,1,29,1,1,1,,0,40,3,40,3,38,712,38,712,37,93,37,155,36,387,35,627,32,663,32,663,31,226,28,445,28,445,27,768,27,1,27,1,27,1,25,785,25,785,25,785,25,14,25,14,24,82,24,502,24,502,22,635,20,837,20,837,19,678,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,,,
46415000,1,01/03/2016,,1,1,21,428,16,917,19,692,15,31,1,1,1,,0,18,55,17,453,17,453,17,453,18,55,18,55,18,55,19,678,19,678,19,678,20,837,20,837,20,837,20,837,21,428,21,428,21,428,21,428,21,428,21,428,21,132,20,837,20,837,19,678,19,678,19,678,18,55,18,55,18,55,18,55,16,917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/04/2016,,1,1,16,917,12,445,14,427,1,26,1,1,1,,0,16,917,16,388,16,388,15,354,15,354,15,354,15,354,15,354,15,354,15,354,15,354,15,354,14,352,14,352,14,352,14,352,14,352,14,352,14,352,14,352,14,352,13,383,13,383,13,383,13,383,12,445,12,445,12,445,12,445,12,445,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/05/2016,,1,1,12,445,11,539,11,976,1,21,1,1,1,,0,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/06/2016,,1,1,13,383,11,539,12,591,10,1,1,1,1,,0,11,539,11,539,11,539,12,445,12,445,12,445,12,445,12,445,12,445,13,383,13,383,13,383,13,383,13,383,13,383,13,383,13,383,12,91,12,91,12,91,12,91,12,91,12,445,12,445,12,445,12,445,12,445,11,539,11,539,11,539,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
46415000,1,01/07/2016,,1,1,12,445,11,539,12,85,8,1,1,1,1,,0,11,539,11,539,11,988,11,988,11,988,11,988,11,988,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,12,445,11,988,11,988,11,988,11,988,11,762,11,539,11,539,11,539,11,539,11,539,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/08/2016,,1,1,11,988,11,539,11,894,1,26,1,1,1,,0,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,988,11,762,11,539,11,539,11,539,11,539,11,539,11,539,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
46415000,1,01/09/2016,,1,1,16,917,11,539,12,551,27,1,1,1,1,,0,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,539,11,988,15,101,16,388,16,917,16,917,16,917,16,917,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,
